wagon_ID,wagon_construction,wagon_type,provider
'763003525852458',45.0,3.0,35
'763003525932458',45.0,3.0,35
'763003526012458',45.0,3.0,35
'763003526192458',45.0,3.0,35
'763003526272458',45.0,3.0,35
'763003526352458',45.0,3.0,35
'763003526432458',45.0,3.0,35
'763003526502458',45.0,3.0,35
'763003526682458',45.0,3.0,35
'763003526842458',45.0,3.0,35
'763003526922458',45.0,3.0,35
'763003527002458',45.0,3.0,35
'763003527262458',45.0,3.0,35
'763003527342458',45.0,3.0,35
'763003527592458',45.0,3.0,35
'763003527672458',45.0,3.0,35
'0027752458',45.0,3.0,0
'763003527832458',45.0,3.0,35
'763003527912458',45.0,3.0,35
'763003528092458',45.0,3.0,35
'763003528332458',45.0,3.0,35
'763003528662458',45.0,3.0,35
'763003528742458',45.0,3.0,35
'763003529162458',45.0,3.0,35
'763003529242458',45.0,3.0,35
'763003529652458',45.0,3.0,35
'763003529992458',45.0,3.0,35
'763003530052458',45.0,3.0,35
'763003530132458',45.0,3.0,35
'763003530472458',45.0,3.0,35
'763003530542458',45.0,3.0,35
'763003530622458',45.0,3.0,35
'763003530962458',45.0,3.0,35
'763003531202458',45.0,3.0,35
'763003531462458',45.0,3.0,35
'763003531532458',45.0,3.0,35
'763003531612458',45.0,3.0,35
'763003531872458',45.0,3.0,35
'763003531952458',45.0,3.0,35
'763003532292458',45.0,3.0,35
'763003532452458',45.0,3.0,35
'763003532522458',45.0,3.0,35
'763003532602458',45.0,3.0,35
'763003532862458',45.0,3.0,35
'763003532942458',45.0,3.0,35
'763003533282458',45.0,3.0,35
'763003533442458',45.0,3.0,35
'763003533692458',45.0,3.0,35
'763003533772458',45.0,3.0,35
'763003533852458',45.0,3.0,35
'763003533932458',45.0,3.0,35
'763003534012458',45.0,3.0,35
'763003534192458',45.0,3.0,35
'763003534352458',45.0,3.0,35
'763003534682458',45.0,3.0,35
'763003534762458',45.0,3.0,35
'763003534842458',45.0,3.0,35
'763003535002458',45.0,3.0,35
'763003535182458',45.0,3.0,35
'763003535262458',45.0,3.0,35
'763003535342458',45.0,3.0,35
'763003535422458',45.0,3.0,35
'763003535592458',45.0,3.0,35
'763003535672458',45.0,3.0,35
'763003535752458',45.0,3.0,35
'763003535912458',45.0,3.0,35
'763003536092458',45.0,3.0,35
'763003536252458',45.0,3.0,35
'763003536332458',45.0,3.0,35
'763003536412458',45.0,3.0,35
'763003536662458',45.0,3.0,35
'763003536822458',45.0,3.0,35
'763003537082458',45.0,3.0,35
'763003537162458',45.0,3.0,35
'763003537242458',45.0,3.0,35
'763003537402458',45.0,3.0,35
'763003537572458',45.0,3.0,35
'763003537652458',45.0,3.0,35
'763003537812458',45.0,3.0,35
'763003537992458',45.0,3.0,35
'763003538072458',45.0,3.0,35
'763003538152458',45.0,3.0,35
'763003538232458',45.0,3.0,35
'763003538312458',45.0,3.0,35
'763003538492458',45.0,3.0,35
'763003538562458',45.0,3.0,35
'763003538722458',45.0,3.0,35
'763003538802458',45.0,3.0,35
'763003539062458',45.0,3.0,35
'763003539302458',45.0,3.0,35
'763003539552458',45.0,3.0,35
'763003539632458',45.0,3.0,35
'763003539712458',45.0,3.0,35
'763003539892458',45.0,3.0,35
'763003539972458',45.0,3.0,35
'763003540032458',45.0,3.0,35
'763003540112458',45.0,3.0,35
'763003540292458',45.0,3.0,35
'763003540372458',45.0,3.0,35
'763003540452458',45.0,3.0,35
'763003540522458',45.0,3.0,35
'763003540602458',45.0,3.0,35
'763003540782458',45.0,3.0,35
'763003540862458',45.0,3.0,35
'763003540942458',45.0,3.0,35
'763003541022458',45.0,3.0,35
'763003541102458',45.0,3.0,35
'763003541282458',45.0,3.0,35
'763003541442458',45.0,3.0,35
'763003541512458',45.0,3.0,35
'763003541772458',45.0,3.0,35
'763003541852458',45.0,3.0,35
'763003541932458',45.0,3.0,35
'763003542012458',45.0,3.0,35
'763003542192458',45.0,3.0,35
'763003542352458',45.0,3.0,35
'763003542502458',45.0,3.0,35
'763003542682458',45.0,3.0,35
'763003542922458',45.0,3.0,35
'763003543002458',45.0,3.0,35
'763003543182458',45.0,3.0,35
'763003543262458',45.0,3.0,35
'763003543342458',45.0,3.0,35
'763003543422458',45.0,3.0,35
'763003543592458',45.0,3.0,35
'763003543672458',45.0,3.0,35
'763003543752458',45.0,3.0,35
'763003544092458',45.0,3.0,35
'763003544172458',45.0,3.0,35
'763003544252458',45.0,3.0,35
'763003544332458',45.0,3.0,35
'763003544412458',45.0,3.0,35
'763003544582458',45.0,3.0,35
'763003544822458',45.0,3.0,35
'763003544902458',45.0,3.0,35
'763003545082458',45.0,3.0,35
'763003545162458',45.0,3.0,35
'763003545322458',45.0,3.0,35
'763003545402458',45.0,3.0,35
'763003545572458',45.0,3.0,35
'763003545652458',45.0,3.0,35
'763003545732458',45.0,3.0,35
'763003545812458',45.0,3.0,35
'763003545992458',45.0,3.0,35
'763003546072458',45.0,3.0,35
'763003546152458',45.0,3.0,35
'763003546232458',45.0,3.0,35
'763003546312458',45.0,3.0,35
'763003546492458',45.0,3.0,35
'763003546562458',45.0,3.0,35
'763003546722458',45.0,3.0,35
'763003546982458',45.0,3.0,35
'763003547062458',45.0,3.0,35
'763003547142458',45.0,3.0,35
'763003547482458',45.0,3.0,35
'763003547552458',45.0,3.0,35
'763003547632458',45.0,3.0,35
'763003547712458',45.0,3.0,35
'763003547892458',45.0,3.0,35
'763003548052458',45.0,3.0,35
'763003548132458',45.0,3.0,35
'763003548472458',45.0,3.0,35
'763003548882458',45.0,3.0,35
'763003549042458',45.0,3.0,35
'763003549122458',45.0,3.0,35
'763003549202458',45.0,3.0,35
'763003549382458',45.0,3.0,35
'763003549612458',45.0,3.0,35
'763003549792458',45.0,3.0,35
'763003549952458',45.0,3.0,35
'763003550002458',45.0,3.0,35
'763003550182458',45.0,3.0,35
'763003550262458',45.0,3.0,35
'763003550342458',45.0,3.0,35
'763003550422458',45.0,3.0,35
'763003550832458',45.0,3.0,35
'763003550912458',45.0,3.0,35
'763003551172458',45.0,3.0,35
'763003551252458',45.0,3.0,35
'763003551332458',45.0,3.0,35
'763003551412458',45.0,3.0,35
'763003551582458',45.0,3.0,35
'763003551822458',45.0,3.0,35
'763003551902458',45.0,3.0,35
'763003552162458',45.0,3.0,35
'763003552322458',45.0,3.0,35
'763003552402458',45.0,3.0,35
'763003552572458',45.0,3.0,35
'763003552732458',45.0,3.0,35
'763003552812458',45.0,3.0,35
'763003552992458',45.0,3.0,35
'763003553072458',45.0,3.0,35
'763003553152458',45.0,3.0,35
'763003553232458',45.0,3.0,35
'763003553312458',45.0,3.0,35
'763003553492458',45.0,3.0,35
'763003553562458',45.0,3.0,35
'763003553642458',45.0,3.0,35
'763003553802458',45.0,3.0,35
'763003553982458',45.0,3.0,35
'763003554062458',45.0,3.0,35
'763003554142458',45.0,3.0,35
'763003554482458',45.0,3.0,35
'763003554552458',45.0,3.0,35
'763003554632458',45.0,3.0,35
'763003554712458',45.0,3.0,35
'763003554892458',45.0,3.0,35
'763003554972458',45.0,3.0,35
'763003555052458',45.0,3.0,35
'763003555132458',45.0,3.0,35
'763003555392458',45.0,3.0,35
'763003555542458',45.0,3.0,35
'763003555622458',45.0,3.0,35
'763003555702458',45.0,3.0,35
'763003556042458',45.0,3.0,35
'763003556122458',45.0,3.0,35
'763003556202458',45.0,3.0,35
'763003556382458',45.0,3.0,35
'763003556532458',45.0,3.0,35
'763003556612458',45.0,3.0,35
'763003557292458',45.0,3.0,35
'763003557522458',45.0,3.0,35
'763003557602458',45.0,3.0,35
'763003557782458',45.0,3.0,35
'763003557862458',45.0,3.0,35
'763003557942458',45.0,3.0,35
'763003558022458',45.0,3.0,35
'763003558102458',45.0,3.0,35
'763003558282458',45.0,3.0,35
'763003558362458',45.0,3.0,35
'763003558442458',45.0,3.0,35
'763003558512458',45.0,3.0,35
'763003558692458',45.0,3.0,35
'763003558772458',45.0,3.0,35
'763003558852458',45.0,3.0,35
'763003558932458',45.0,3.0,35
'763003559012458',45.0,3.0,35
'763003559192458',45.0,3.0,35
'763003559272458',45.0,3.0,35
'763003559432458',45.0,3.0,35
'763003559502458',45.0,3.0,35
'763003559682458',45.0,3.0,35
'763003559922458',45.0,3.0,35
'763003560082458',45.0,3.0,35
'763003560162458',45.0,3.0,35
'763003560322458',45.0,3.0,35
'763003560402458',45.0,3.0,35
'763003560572458',45.0,3.0,35
'763003560652458',45.0,3.0,35
'763003560732458',45.0,3.0,35
'763003561072458',45.0,3.0,35
'763003561312458',45.0,3.0,35
'763003561492458',45.0,3.0,35
'763003561562458',45.0,3.0,35
'763003561642458',45.0,3.0,35
'763003561802458',45.0,3.0,35
'763003561982458',45.0,3.0,35
'763003562062458',45.0,3.0,35
'763003562142458',45.0,3.0,35
'763003562222458',45.0,3.0,35
'763003562302458',45.0,3.0,35
'763003562482458',45.0,3.0,35
'763003562892458',45.0,3.0,35
'763003562972458',45.0,3.0,35
'763003563132458',45.0,3.0,35
'763003563212458',45.0,3.0,35
'763003563392458',45.0,3.0,35
'763003563472458',45.0,3.0,35
'763003563542458',45.0,3.0,35
'763003563622458',45.0,3.0,35
'763003563882458',45.0,3.0,35
'763003563962458',45.0,3.0,35
'763003564382458',45.0,3.0,35
'763003564462458',45.0,3.0,35
'763003564532458',45.0,3.0,35
'763003564612458',45.0,3.0,35
'763003564792458',45.0,3.0,35
'763003564872458',45.0,3.0,35
'763003564952458',45.0,3.0,35
'763003565112458',45.0,3.0,35
'763003565292458',45.0,3.0,35
'763003565452458',45.0,3.0,35
'763003565522458',45.0,3.0,35
'763003565602458',45.0,3.0,35
'763003565782458',45.0,3.0,35
'763003565862458',45.0,3.0,35
'763003566022458',45.0,3.0,35
'763003566282458',45.0,3.0,35
'763003566362458',45.0,3.0,35
'763003566442458',45.0,3.0,35
'763003566512458',45.0,3.0,35
'763003566692458',45.0,3.0,35
'763003567012458',45.0,3.0,35
'763003567192458',45.0,3.0,35
'763003567272458',45.0,3.0,35
'763003567432458',45.0,3.0,35
'763003567682458',45.0,3.0,35
'763003567842458',45.0,3.0,35
'763003567922458',45.0,3.0,35
'763003568002458',45.0,3.0,35
'763003568182458',45.0,3.0,35
'763003568262458',45.0,3.0,35
'763003568342458',45.0,3.0,35
'763003568672458',45.0,3.0,35
'763003568752458',45.0,3.0,35
'763003568832458',45.0,3.0,35
'763003568912458',45.0,3.0,35
'763003569092458',45.0,3.0,35
'763003569172458',45.0,3.0,35
'763003569252458',45.0,3.0,35
'763003569332458',45.0,3.0,35
'763003569412458',45.0,3.0,35
'763003569582458',45.0,3.0,35
'763003569662458',45.0,3.0,35
'763003569822458',45.0,3.0,35
'763003569902458',45.0,3.0,35
'763003570062458',45.0,3.0,35
'763003570142458',45.0,3.0,35
'763003570222458',45.0,3.0,35
'763003570302458',45.0,3.0,35
'763003570552458',45.0,3.0,35
'763003570632458',45.0,3.0,35
'763003570712458',45.0,3.0,35
'763003570892458',45.0,3.0,35
'763003570972458',45.0,3.0,35
'763003571052458',45.0,3.0,35
'763003571132458',45.0,3.0,35
'763003571212458',45.0,3.0,35
'763003571472458',45.0,3.0,35
'763003571542458',45.0,3.0,35
'763003571622458',45.0,3.0,35
'763003571702458',45.0,3.0,35
'763003571962458',45.0,3.0,35
'763003572042458',45.0,3.0,35
'763003572122458',45.0,3.0,35
'763003572202458',45.0,3.0,35
'763003572382458',45.0,3.0,35
'763003572462458',45.0,3.0,35
'763003572532458',45.0,3.0,35
'763003572612458',45.0,3.0,35
'763003572792458',45.0,3.0,35
'763003572872458',45.0,3.0,35
'763003572952458',45.0,3.0,35
'763003573032458',45.0,3.0,35
'763003573112458',45.0,3.0,35
'763003573292458',45.0,3.0,35
'763003573372458',45.0,3.0,35
'763003573522458',45.0,3.0,35
'763003573602458',45.0,3.0,35
'763003573782458',45.0,3.0,35
'763003574022458',45.0,3.0,35
'763003574102458',45.0,3.0,35
'763003574282458',45.0,3.0,35
'763003574362458',45.0,3.0,35
'763003574442458',45.0,3.0,35
'763003574512458',45.0,3.0,35
'763003574772458',45.0,3.0,35
'763003574852458',45.0,3.0,35
'763003574932458',45.0,3.0,35
'763003575012458',45.0,3.0,35
'763003575272458',45.0,3.0,35
'763003575352458',45.0,3.0,35
'763003575432458',45.0,3.0,35
'763003575502458',45.0,3.0,35
'763003575682458',45.0,3.0,35
'763003575762458',45.0,3.0,35
'763003575842458',45.0,3.0,35
'763003575922458',45.0,3.0,35
'763003576002458',45.0,3.0,35
'763003576182458',45.0,3.0,35
'763003576342458',45.0,3.0,35
'763003576422458',45.0,3.0,35
'763003576592458',45.0,3.0,35
'763003576672458',45.0,3.0,35
'763003576752458',45.0,3.0,35
'763003576912458',45.0,3.0,35
'763003577092458',45.0,3.0,35
'763003577172458',45.0,3.0,35
'763003577252458',45.0,3.0,35
'763003577332458',45.0,3.0,35
'763003577412458',45.0,3.0,35
'763003577582458',45.0,3.0,35
'763003577742458',45.0,3.0,35
'763003577902458',45.0,3.0,35
'763003578082458',45.0,3.0,35
'763003578242458',45.0,3.0,35
'763003578322458',45.0,3.0,35
'763003578402458',45.0,3.0,35
'763003578652458',45.0,3.0,35
'763003578812458',45.0,3.0,35
'763003578992458',45.0,3.0,35
'763003579072458',45.0,3.0,35
'763003579152458',45.0,3.0,35
'763003579232458',45.0,3.0,35
'763003579312458',45.0,3.0,35
'763003579492458',45.0,3.0,35
'763003579562458',45.0,3.0,35
'763003579642458',45.0,3.0,35
'763003579722458',45.0,3.0,35
'763003579802458',45.0,3.0,35
'763003580042458',45.0,3.0,35
'763003580122458',45.0,3.0,35
'763003580202458',45.0,3.0,35
'763003580382458',45.0,3.0,35
'763003580462458',45.0,3.0,35
'763003580532458',45.0,3.0,35
'763003580612458',45.0,3.0,35
'763003580792458',45.0,3.0,35
'763003580872458',45.0,3.0,35
'763003580952458',45.0,3.0,35
'763003581032458',45.0,3.0,35
'763003581112458',45.0,3.0,35
'763003581372458',45.0,3.0,35
'763003581452458',45.0,3.0,35
'763003581522458',45.0,3.0,35
'763003581602458',45.0,3.0,35
'763003581782458',45.0,3.0,35
'763003581862458',45.0,3.0,35
'763003582022458',45.0,3.0,35
'763003582102458',45.0,3.0,35
'763003582282458',45.0,3.0,35
'763003582362458',45.0,3.0,35
'763003500002459',45.0,3.0,35
'763003500182459',45.0,3.0,35
'763003500262459',45.0,3.0,35
'763003500592459',45.0,3.0,35
'763003500672459',45.0,3.0,35
'763003500752459',45.0,3.0,35
'763003500912459',45.0,3.0,35
'763003501092459',45.0,3.0,35
'763003501172459',45.0,3.0,35
'763003501252459',45.0,3.0,35
'763003501332459',45.0,3.0,35
'763003501412459',45.0,3.0,35
'763003501582459',45.0,3.0,35
'763003501662459',45.0,3.0,35
'763003501742459',45.0,3.0,35
'763003501822459',45.0,3.0,35
'763003501902459',45.0,3.0,35
'763003502082459',45.0,3.0,35
'763003502162459',45.0,3.0,35
'763003502242459',45.0,3.0,35
'763003502322459',45.0,3.0,35
'763003502402459',45.0,3.0,35
'763003502572459',45.0,3.0,35
'763003502652459',45.0,3.0,35
'763003502732459',45.0,3.0,35
'763003502812459',45.0,3.0,35
'763003502992459',45.0,3.0,35
'763003503072459',45.0,3.0,35
'763003503232459',45.0,3.0,35
'763003503312459',45.0,3.0,35
'763003503492459',45.0,3.0,35
'763003503642459',45.0,3.0,35
'763003503802459',45.0,3.0,35
'763003504062459',45.0,3.0,35
'763003504142459',45.0,3.0,35
'763003504302459',45.0,3.0,35
'763003504552459',45.0,3.0,35
'763003504632459',45.0,3.0,35
'763003504712459',45.0,3.0,35
'763003504892459',45.0,3.0,35
'763003504972459',45.0,3.0,35
'763003505052459',45.0,3.0,35
'763003505132459',45.0,3.0,35
'763003505212459',45.0,3.0,35
'763003505392459',45.0,3.0,35
'763003505472459',45.0,3.0,35
'763003505542459',45.0,3.0,35
'763003505622459',45.0,3.0,35
'763003505882459',45.0,3.0,35
'763003505962459',45.0,3.0,35
'763003506042459',45.0,3.0,35
'763003506122459',45.0,3.0,35
'763003506202459',45.0,3.0,35
'763003506382459',45.0,3.0,35
'763003506462459',45.0,3.0,35
'763003506532459',45.0,3.0,35
'763003506792459',45.0,3.0,35
'763003506952459',45.0,3.0,35
'763003507032459',45.0,3.0,35
'763003507112459',45.0,3.0,35
'763003507292459',45.0,3.0,35
'763003507372459',45.0,3.0,35
'763003507452459',45.0,3.0,35
'763003507522459',45.0,3.0,35
'763003507602459',45.0,3.0,35
'763003507862459',45.0,3.0,35
'763003507942459',45.0,3.0,35
'763003508022459',45.0,3.0,35
'763003508362459',45.0,3.0,35
'763003508442459',45.0,3.0,35
'763003508512459',45.0,3.0,35
'763003508692459',45.0,3.0,35
'763003508772459',45.0,3.0,35
'763003508852459',45.0,3.0,35
'763003508932459',45.0,3.0,35
'763003509012459',45.0,3.0,35
'763003509192459',45.0,3.0,35
'763003509272459',45.0,3.0,35
'763003509352459',45.0,3.0,35
'763003509502459',45.0,3.0,35
'763003509682459',45.0,3.0,35
'763003509842459',45.0,3.0,35
'763003509922459',45.0,3.0,35
'763003510082459',45.0,3.0,35
'763003510162459',45.0,3.0,35
'763003510242459',45.0,3.0,35
'763003510322459',45.0,3.0,35
'763003510402459',45.0,3.0,35
'763003510572459',45.0,3.0,35
'763003510652459',45.0,3.0,35
'763003510732459',45.0,3.0,35
'763003510812459',45.0,3.0,35
'763003510992459',45.0,3.0,35
'763003511072459',45.0,3.0,35
'763003511152459',45.0,3.0,35
'763003511232459',45.0,3.0,35
'763003511312459',45.0,3.0,35
'763003511492459',45.0,3.0,35
'763003511562459',45.0,3.0,35
'763003511642459',45.0,3.0,35
'763003511982459',45.0,3.0,35
'763003512062459',45.0,3.0,35
'763003512142459',45.0,3.0,35
'763003512222459',45.0,3.0,35
'763003512302459',45.0,3.0,35
'763003512482459',45.0,3.0,35
'763003512552459',45.0,3.0,35
'763003512632459',45.0,3.0,35
'763003512712459',45.0,3.0,35
'763003512892459',45.0,3.0,35
'763003512972459',45.0,3.0,35
'763003513052459',45.0,3.0,35
'763003513132459',45.0,3.0,35
'763003513212459',45.0,3.0,35
'763003513392459',45.0,3.0,35
'763003513472459',45.0,3.0,35
'763003513542459',45.0,3.0,35
'763003513622459',45.0,3.0,35
'763003513702459',45.0,3.0,35
'763003513882459',45.0,3.0,35
'763003514122459',45.0,3.0,35
'763003514202459',45.0,3.0,35
'763003514462459',45.0,3.0,35
'763003514612459',45.0,3.0,35
'763003514952459',45.0,3.0,35
'763003515032459',45.0,3.0,35
'763003515112459',45.0,3.0,35
'763003515292459',45.0,3.0,35
'763003515452459',45.0,3.0,35
'763003515522459',45.0,3.0,35
'763003515782459',45.0,3.0,35
'763003515862459',45.0,3.0,35
'763003515942459',45.0,3.0,35
'763003516022459',45.0,3.0,35
'763003516102459',45.0,3.0,35
'763003516282459',45.0,3.0,35
'763003516362459',45.0,3.0,35
'763003516512459',45.0,3.0,35
'763003516692459',45.0,3.0,35
'763003516772459',45.0,3.0,35
'763003516852459',45.0,3.0,35
'763003516932459',45.0,3.0,35
'763003517192459',45.0,3.0,35
'763003517352459',45.0,3.0,35
'763003517432459',45.0,3.0,35
'763003517502459',45.0,3.0,35
'763003518002459',45.0,3.0,35
'763003518182459',45.0,3.0,35
'763003518262459',45.0,3.0,35
'763003518342459',45.0,3.0,35
'763003518422459',45.0,3.0,35
'763003518592459',45.0,3.0,35
'763003518832459',45.0,3.0,35
'763003518912459',45.0,3.0,35
'763003519172459',45.0,3.0,35
'763003519252459',45.0,3.0,35
'763003519332459',45.0,3.0,35
'763003519412459',45.0,3.0,35
'763003519582459',45.0,3.0,35
'763003519662459',45.0,3.0,35
'763003519742459',45.0,3.0,35
'763003519822459',45.0,3.0,35
'763003519902459',45.0,3.0,35
'763003520062459',45.0,3.0,35
'763003520142459',45.0,3.0,35
'763003520222459',45.0,3.0,35
'763003520302459',45.0,3.0,35
'763003520482459',45.0,3.0,35
'763003520632459',45.0,3.0,35
'763003520972459',45.0,3.0,35
'763003521052459',45.0,3.0,35
'763003521132459',45.0,3.0,35
'763003521212459',45.0,3.0,35
'763003521472459',45.0,3.0,35
'763003521542459',45.0,3.0,35
'763003521622459',45.0,3.0,35
'763003521702459',45.0,3.0,35
'763003521962459',45.0,3.0,35
'763003522042459',45.0,3.0,35
'763003522122459',45.0,3.0,35
'763003522202459',45.0,3.0,35
'763003522532459',45.0,3.0,35
'763003522612459',45.0,3.0,35
'763003522872459',45.0,3.0,35
'763003522952459',45.0,3.0,35
'763003523112459',45.0,3.0,35
'763003523292459',45.0,3.0,35
'763003523372459',45.0,3.0,35
'763003523452459',45.0,3.0,35
'763003523522459',45.0,3.0,35
'763003523602459',45.0,3.0,35
'763003523782459',45.0,3.0,35
'763003523862459',45.0,3.0,35
'763003524022459',45.0,3.0,35
'763003524102459',45.0,3.0,35
'763003524362459',45.0,3.0,35
'763003524442459',45.0,3.0,35
'763003524692459',45.0,3.0,35
'763003524772459',45.0,3.0,35
'763003524852459',45.0,3.0,35
'763003525352459',45.0,3.0,35
'763003525432459',45.0,3.0,35
'763003525502459',45.0,3.0,35
'763003525682459',45.0,3.0,35
'763003525842459',45.0,3.0,35
'763003525922459',45.0,3.0,35
'763003526182459',45.0,3.0,35
'763003526422459',45.0,3.0,35
'763003526672459',45.0,3.0,35
'763003526752459',45.0,3.0,35
'763003526832459',45.0,3.0,35
'763003527092459',45.0,3.0,35
'763003527172459',45.0,3.0,35
'763003527252459',45.0,3.0,35
'763003527332459',45.0,3.0,35
'763003527412459',45.0,3.0,35
'763003527662459',45.0,3.0,35
'763003527822459',45.0,3.0,35
'763003527902459',45.0,3.0,35
'763003528082459',45.0,3.0,35
'763003528162459',45.0,3.0,35
'763003528242459',45.0,3.0,35
'763003528322459',45.0,3.0,35
'763003528402459',45.0,3.0,35
'763003528572459',45.0,3.0,35
'763003528652459',45.0,3.0,35
'763003528812459',45.0,3.0,35
'763003529152459',45.0,3.0,35
'763003529232459',45.0,3.0,35
'763003529492459',45.0,3.0,35
'763003529642459',45.0,3.0,35
'763003529722459',45.0,3.0,35
'763003529802459',45.0,3.0,35
'763003529982459',45.0,3.0,35
'763003530042459',45.0,3.0,35
'763003530202459',45.0,3.0,35
'763003530382459',45.0,3.0,35
'763003530462459',45.0,3.0,35
'763003530532459',45.0,3.0,35
'763003530612459',45.0,3.0,35
'763003530792459',45.0,3.0,35
'763003530872459',45.0,3.0,35
'763003530952459',45.0,3.0,35
'763003531032459',45.0,3.0,35
'763003531112459',45.0,3.0,35
'763003531292459',45.0,3.0,35
'763003531372459',45.0,3.0,35
'763003531452459',45.0,3.0,35
'763003531602459',45.0,3.0,35
'763003531862459',45.0,3.0,35
'763003532022459',45.0,3.0,35
'763003532102459',45.0,3.0,35
'763003532282459',45.0,3.0,35
'763003532362459',45.0,3.0,35
'763003532442459',45.0,3.0,35
'763003532512459',45.0,3.0,35
