wagon_ID,loading_state,loading_state_update,altitude,latitude,longitude,signal_quality_satellite,signal_quality_hdop,determination_position,GNSS_velocity,timestamp_measure_position,timestamp_transfer,movement_state,timestamp_measure_movement_state,timestamp_index,provider
'1113003515083948',Leer,40 days 18:04:10,179.0,49.34295,6.728848,3.0,1.2,1,0.0,40 days 18:43:04.095000,40 days 18:44:02.024000,parking,40 days 18:43:04.095000,40 days 18:44:14,35
'903003586924366',Beladen,37 days 23:46:39,70.0,52.269568,8.074001,11.0,1.4,1,0.0,38 days 00:23:14.239000,38 days 00:24:15.602000,parking,38 days 00:23:14.239000,38 days 00:24:35,35
'1113003541083540',Leer,42 days 05:25:58,113.0,49.454707,8.523411,8.0,2.4,1,0.0,42 days 06:51:19.843000,42 days 06:51:22.118000,,NaT,42 days 06:51:50,35
'763003586412473',Beladen,43 days 23:46:50,247.0,49.323326,7.318429,8.0,2.4,1,71.0,44 days 14:03:22.313000,44 days 14:03:41.707000,moving,44 days 14:03:22.313000,44 days 14:03:47,35
'1113003523323948',Beladen,44 days 15:25:38,451.0,48.628466,9.832718,11.0,2.6,1,0.0,44 days 19:52:15.145000,44 days 19:52:33.957000,standing,44 days 19:52:15.145000,44 days 19:52:51,35
'1113003501343553',Beladen,41 days 23:46:47,57.0,52.174318,11.653618,9.0,2.3,1,0.0,42 days 00:41:54.456000,42 days 00:42:07.946000,standing,42 days 00:41:54.456000,42 days 00:42:26,35
'2863003521346643',Leer,44 days 17:25:40,504.0,48.209588,11.46049,6.0,6.6,1,0.0,44 days 18:27:51.490000,44 days 18:29:24.941000,standing,44 days 18:27:51.490000,44 days 18:29:41,35
'2863003576276638',Leer,41 days 23:46:47,200.0,50.925723,9.76581,9.0,1.6,1,0.0,42 days 04:44:26.819000,42 days 04:44:47.180000,standing,42 days 04:44:26.819000,42 days 04:45:03,35
'2863003513416644',Leer,40 days 23:46:37,98.0,51.063454,17.088686,10.0,6.0,1,0.0,41 days 19:46:45.247000,41 days 19:46:56.961000,standing,41 days 19:46:45.247000,41 days 19:47:16,35
'2863003587246638',Beladen,44 days 12:05:34,93.0,49.997328,8.338672,8.0,1.4,1,0.0,44 days 15:42:47,44 days 15:43:51.394000,moving,44 days 15:42:47,44 days 15:43:58,35
'2863003584956635',Beladen,40 days 08:26:02,45.0,52.217199,14.594875,12.0,1.2,1,0.0,40 days 12:40:09.312000,40 days 12:40:23.868000,standing,40 days 12:40:09.312000,40 days 12:40:36,35
'1113003549520691',Leer,44 days 19:05:35,196.0,50.970819,9.796604,11.0,5.2,1,0.0,44 days 19:43:31.881000,44 days 19:43:55.598000,standing,44 days 19:43:31.881000,44 days 19:44:13,35
'763003506212458',Beladen,41 days 11:26:27,120.0,51.921664,9.9067,9.0,4.7,1,90.0,41 days 13:58:29.287000,41 days 14:00:02.383000,moving,41 days 13:58:29.287000,41 days 14:00:18,35
'2863003554946640',Beladen,42 days 07:26:03,53.0,52.336774,14.545099,8.0,1.1,1,0.0,42 days 15:19:23.926000,42 days 15:19:44.071000,standing,42 days 15:19:23.926000,42 days 15:20:01,35
'763003575752459',Beladen,43 days 07:05:45,139.0,51.382258,7.418959,9.0,4.5,1,0.0,43 days 17:53:21.070000,43 days 17:53:28.414000,standing,43 days 17:53:21.070000,43 days 17:53:43,35
'1113003531183540',Leer,41 days 09:04:03,81.0,52.157268,10.419573,12.0,2.3,1,0.0,41 days 09:33:03,41 days 09:34:52.383000,moving,41 days 09:33:03,41 days 09:35:05,35
'763003510902458',Beladen,42 days 22:45:49,96.0,49.45227,8.534441,10.0,4.1,1,0.0,42 days 23:51:55.101000,43 days 00:08:27.914000,,NaT,43 days 00:09:00,35
'1113003500213948',Beladen,42 days 23:46:55,157.0,50.25805,8.849261,11.0,3.6,1,59.0,43 days 02:02:57.108000,43 days 02:03:15.586000,moving,43 days 02:02:57.108000,43 days 02:03:31,35
'763003572132457',Beladen,41 days 05:05:40,332.0,49.412279,11.089408,13.0,6.9,1,0.0,41 days 10:55:32,41 days 10:57:21.008000,moving,41 days 10:55:32,41 days 10:57:43,35
'763003581642470',Beladen,35 days 22:46:32,94.0,58.545596,15.059419,11.0,1.5,1,79.0,43 days 00:34:21.781000,43 days 00:34:29.977000,moving,43 days 00:34:21.781000,43 days 00:35:00,35
'1113003532174852',Leer,43 days 11:03:31,117.0,49.456102,8.524894,8.0,2.3,1,0.0,43 days 14:56:17.047000,43 days 14:56:31.883000,standing,43 days 14:56:17.047000,43 days 14:56:48,35
'763003509092469',Leer,43 days 01:05:46,124.0,52.340452,8.198072,11.0,5.5,1,80.0,43 days 02:19:07.322000,43 days 02:19:35.461000,moving,43 days 02:19:07.322000,43 days 02:19:53,35
'763003564322462',Beladen,41 days 22:45:46,277.0,50.555677,9.683127,11.0,1.2,1,0.0,42 days 00:12:50,42 days 00:14:31.227000,moving,42 days 00:12:50,42 days 00:16:01,35
'1113003532583540',Beladen,33 days 22:46:21,225.0,57.29103,14.592485,10.0,2.5,1,82.0,39 days 17:57:21.300000,39 days 17:57:46.680000,moving,39 days 17:57:21.300000,39 days 17:57:57,35
'1113003560124852',Beladen,44 days 16:05:38,132.0,51.444828,7.559981,11.0,1.5,1,0.0,44 days 17:55:47.444000,44 days 17:56:14.723000,standing,44 days 17:55:47.444000,44 days 17:56:30,35
'763003555482457',Leer,39 days 12:05:45,60.0,51.933648,12.127687,12.0,2.1,1,99.0,39 days 12:45:33.311000,39 days 12:45:50.836000,moving,39 days 12:45:33.311000,39 days 12:46:02,35
'763003521722473',Beladen,39 days 06:05:41,269.0,49.432323,7.671919,9.0,2.4,1,0.0,39 days 06:28:27.806000,39 days 06:28:47.071000,standing,39 days 06:28:27.806000,39 days 06:28:57,35
'1113003596003963',Leer,42 days 11:43:38,331.0,49.266299,11.074294,8.0,1.9,1,76.0,42 days 18:07:55.320000,42 days 18:08:03.274000,moving,42 days 18:07:55.320000,42 days 18:08:21,35
'763003535522471',Leer,41 days 13:03:34,41.0,51.215565,6.737467,8.0,3.0,1,0.0,41 days 15:55:16,41 days 15:58:34.258000,moving,41 days 15:55:16,41 days 15:58:58,35
'903003511774365',Beladen,43 days 07:05:45,13.0,53.398862,10.069855,12.0,1.8,1,0.0,43 days 10:36:58.094000,43 days 10:37:06.274000,parking,43 days 10:36:58.094000,43 days 10:37:24,35
'1113003562373911',Beladen,43 days 07:25:57,148.0,51.377045,7.412653,10.0,2.7,1,0.0,43 days 09:01:12.294000,43 days 09:01:41.305000,standing,43 days 09:01:12.294000,43 days 09:02:10,35
'1113003567733911',Beladen,42 days 11:34:20.927000,255.0,49.354433,7.177149,8.0,3.7,1,0.0,42 days 15:06:57.004000,42 days 15:07:14.602000,standing,42 days 15:06:57.004000,42 days 15:07:50,35
'864853508344273',Leer,37 days 23:46:39,191.0,50.144148,14.71057,10.0,6.6,1,33.0,38 days 02:35:51.289000,38 days 02:36:15.946000,moving,38 days 02:35:51.289000,38 days 02:36:23,35
'903003516584363',Beladen,42 days 23:46:55,217.0,49.138461,6.829119,8.0,2.0,1,28.0,43 days 15:30:21.308000,43 days 15:30:39.461000,moving,43 days 15:30:21.308000,43 days 15:31:00,35
'870453520644363',Beladen,40 days 13:05:49,227.0,49.430401,7.663073,10.0,3.0,1,0.0,40 days 13:57:04.940000,40 days 13:57:18.493000,standing,40 days 13:57:04.940000,40 days 13:57:46,35
'903003514274363',Beladen,43 days 23:46:50,82.0,48.505244,2.205922,8.0,1.7,1,94.0,44 days 07:22:11.292000,44 days 07:22:31.832000,moving,44 days 07:22:11.292000,44 days 07:22:38,35
'763003534622462',Leer,44 days 06:06:10,101.0,52.849313,10.329821,9.0,2.8,1,100.0,44 days 16:46:23.298000,44 days 16:46:53.332000,moving,44 days 16:46:23.298000,44 days 16:47:02,35
'763003558512458',Beladen,38 days 23:46:44,457.0,47.309795,7.785354,10.0,2.9,1,0.0,39 days 03:48:20,39 days 03:51:17.039000,,NaT,39 days 03:51:35,35
'2863003517666640',Beladen,40 days 16:04:10,48.0,52.171472,14.63459,9.0,2.3,1,0.0,40 days 17:01:24.038000,40 days 17:01:36.836000,standing,40 days 17:01:24.038000,40 days 17:02:31,35
'2863003562266635',Beladen,44 days 11:05:31,82.0,52.257802,10.358953,9.0,1.6,1,0.0,44 days 16:47:59.583000,44 days 16:48:19.348000,standing,44 days 16:47:59.583000,44 days 16:48:24,35
'1113003582973963',Beladen,43 days 23:46:50,194.0,51.289078,15.227864,10.0,1.4,1,0.0,44 days 03:39:04.859000,44 days 03:39:32.410000,standing,44 days 03:39:04.859000,44 days 03:39:40,35
'763003504342471',Beladen,39 days 23:46:44,681.0,47.504754,12.396623,11.0,1.8,1,0.0,40 days 04:25:32,40 days 04:28:10.118000,moving,40 days 04:25:32,40 days 04:28:21,35
'864853522854273',Leer,42 days 15:05:56,186.0,50.214407,15.02366,9.0,1.7,1,0.0,42 days 16:16:46.425000,42 days 16:16:58.039000,standing,42 days 16:16:46.425000,42 days 16:17:12,35
'903003529834367',Beladen,39 days 23:16:02,131.0,47.469219,19.093769,11.0,2.8,1,0.0,40 days 01:23:31,40 days 01:25:27.118000,moving,40 days 01:23:31,40 days 01:26:02,35
'1113003515600691',Beladen,38 days 13:04:05,5.0,53.902829,11.464706,8.0,7.8,1,0.0,38 days 14:05:13,38 days 14:06:54.852000,moving,38 days 14:05:13,38 days 14:07:16,35
'763003557802462',Beladen,40 days 23:46:37,107.0,49.336352,8.668425,11.0,1.6,1,96.0,41 days 22:50:49.772000,41 days 22:51:01.946000,moving,41 days 22:50:49.772000,41 days 22:51:21,35
'903003508494365',Beladen,40 days 23:46:37,71.0,52.254986,8.018293,12.0,4.8,1,62.0,41 days 02:14:41.330000,41 days 02:14:59.258000,moving,41 days 02:14:41.330000,41 days 02:15:22,35
'864853547474370',Beladen,40 days 06:05:45,243.0,48.852276,5.762129,8.0,5.2,1,96.0,40 days 16:14:49.315000,40 days 16:14:59.211000,moving,40 days 16:14:49.315000,40 days 16:15:15,35
'1113003545310691',Leer,43 days 06:06:14,24.0,53.48456,9.978377,8.0,2.9,1,0.0,43 days 06:55:14.692000,43 days 06:55:25.477000,standing,43 days 06:55:14.692000,43 days 06:56:19,35
'903003500044366',Leer,37 days 23:46:39,109.0,47.183859,19.803277,11.0,3.2,1,0.0,38 days 13:03:41.280000,38 days 13:03:58.383000,standing,38 days 13:03:41.280000,38 days 13:04:06,35
'1113003508113546',Leer,40 days 18:05:49,0.0,53.336968,8.479744,11.0,1.8,1,0.0,40 days 18:33:35.807000,40 days 18:33:48.961000,standing,40 days 18:33:35.807000,40 days 18:34:16,35
'1113003515533546',Leer,40 days 12:05:43,-10.0,53.344408,8.489028,12.0,2.7,1,0.0,40 days 12:40:12,40 days 12:42:04.649000,moving,40 days 12:40:12,40 days 12:42:23,35
'1113003528990691',Leer,44 days 18:23:30,57.0,52.304377,11.683774,13.0,1.4,1,0.0,44 days 20:33:47,44 days 20:35:31.269000,moving,44 days 20:33:47,44 days 20:35:36,35
'2863003583136643',Beladen,42 days 21:05:54,316.0,48.188889,14.075311,11.0,3.7,1,0.0,42 days 21:33:16.766000,42 days 21:33:43.055000,standing,42 days 21:33:16.766000,42 days 21:33:59,35
'903003522684363',Beladen,36 days 23:47:27,498.0,48.191066,11.521348,11.0,1.9,1,0.0,37 days 23:08:52.089000,37 days 23:09:11.055000,standing,37 days 23:08:52.089000,37 days 23:09:17,35
'1113003506120691',Beladen,42 days 22:45:49,21.0,52.801176,11.757104,11.0,1.8,1,53.0,42 days 23:34:05.322000,42 days 23:34:14.008000,moving,42 days 23:34:05.322000,42 days 23:34:31,35
'2863003510636640',Leer,43 days 23:46:50,76.0,52.379756,9.960279,11.0,2.8,1,0.0,44 days 01:53:12.940000,44 days 01:53:33.879000,standing,44 days 01:53:12.940000,44 days 01:53:40,35
'1113003505974726',Leer,44 days 01:56:03.687000,587.0,47.401459,13.224899,10.0,2.3,1,0.0,44 days 02:45:25,44 days 02:46:24.691000,moving,44 days 02:45:25,44 days 02:46:28,35
'1113003554580689',Leer,41 days 13:05:49,3.0,53.501774,10.123988,9.0,2.6,1,98.0,41 days 17:16:43.310000,41 days 17:16:45.493000,moving,41 days 17:16:43.310000,41 days 17:17:01,35
'2863003530806637',Beladen,44 days 21:05:36,74.0,50.698282,7.177855,10.0,5.1,1,0.0,44 days 21:56:20.115000,44 days 21:56:44.926000,standing,44 days 21:56:20.115000,44 days 21:56:49,35
'1113003511720691',Beladen,42 days 19:05:54,28.0,52.438725,11.812281,11.0,2.4,1,0.0,42 days 22:52:03,42 days 22:52:38.571000,moving,42 days 22:52:03,42 days 22:53:15,35
'1113003518830691',Beladen,39 days 11:26:13,32.0,52.774687,11.417311,9.0,1.9,1,85.0,39 days 13:48:32.746000,39 days 13:48:47.602000,moving,39 days 13:48:32.746000,39 days 13:48:59,35
'1113003537500689',Beladen,41 days 07:05:40,2.0,53.500017,9.969861,10.0,2.1,1,0.0,41 days 07:48:19.995000,41 days 07:48:38.227000,standing,41 days 07:48:19.995000,41 days 07:48:58,35
'864853503084270',Beladen,40 days 06:05:45,292.0,49.318459,7.086686,11.0,5.5,1,53.0,40 days 11:24:52.320000,40 days 11:24:56.821000,moving,40 days 11:24:52.320000,40 days 11:25:17,35
'763003592272473',Beladen,40 days 23:15:52,251.0,51.245349,9.448941,8.0,2.0,1,0.0,41 days 08:14:43,41 days 08:17:35.493000,moving,41 days 08:14:43,41 days 08:17:48,35
'763003527332459',Leer,38 days 12:03:33,169.0,48.481011,7.949923,11.0,5.7,1,0.0,38 days 13:01:54.422000,38 days 13:02:11.602000,parking,38 days 13:01:54.422000,38 days 13:02:20,35
'903003588994367',Beladen,37 days 23:16:01,119.0,45.873196,21.155859,8.0,5.3,1,55.0,38 days 14:30:34.314000,38 days 14:33:22.024000,moving,38 days 14:30:34.314000,38 days 14:33:29,35
'763003545732458',Beladen,43 days 23:16:06,111.0,49.214262,8.500231,11.0,2.0,1,92.0,44 days 20:28:48.288000,44 days 20:29:18.519000,moving,44 days 20:28:48.288000,44 days 20:29:26,35
'2863003568006639',Beladen,44 days 16:25:54,3.0,53.299282,10.345497,11.0,1.0,1,0.0,44 days 20:19:03.575000,44 days 20:19:22.473000,standing,44 days 20:19:03.575000,44 days 20:19:48,35
'864853540324366',Beladen,38 days 07:25:50,262.0,49.432149,7.672177,9.0,1.9,1,0.0,38 days 08:52:28,38 days 08:54:23.055000,moving,38 days 08:52:28,38 days 08:54:35,35
'2863003509626644',Beladen,41 days 23:46:47,271.0,49.621252,11.004199,11.0,1.6,1,0.0,42 days 00:30:10.426000,42 days 00:30:47.821000,standing,42 days 00:30:10.426000,42 days 00:31:14,35
'763003510082459',Beladen,41 days 17:05:53,4.0,52.929639,9.233857,12.0,2.1,1,35.0,41 days 21:36:20.331000,41 days 21:36:31.102000,moving,41 days 21:36:20.331000,41 days 21:36:54,35
'903003576604366',Beladen,37 days 23:16:01,89.0,47.188341,20.206559,10.0,3.2,1,0.0,38 days 19:44:50,38 days 19:58:24.727000,moving,38 days 19:44:50,38 days 19:58:33,35
'763003503282462',Beladen,41 days 12:43:33,-17.0,53.599061,8.563913,9.0,2.1,1,0.0,41 days 13:37:13.379000,41 days 13:37:36.836000,standing,41 days 13:37:13.379000,41 days 13:37:59,35
'763003578562459',Leer,44 days 21:05:36,179.0,51.327129,9.464399,12.0,3.7,1,0.0,44 days 21:40:23.407000,44 days 21:40:41.066000,standing,44 days 21:40:23.407000,44 days 21:40:48,35
'903003585014367',Leer,40 days 23:46:37,278.0,49.70143,10.210004,9.0,1.9,1,0.0,41 days 08:58:43,41 days 09:00:26.493000,moving,41 days 08:58:43,41 days 09:00:42,35
'903003560184367',Leer,40 days 22:45:59,25.0,53.102031,9.345892,10.0,2.7,1,89.0,40 days 23:53:31.218000,40 days 23:53:43.743000,moving,40 days 23:53:31.218000,40 days 23:54:03,35
'1113003501860689',Beladen,42 days 08:05:46,50.0,52.40785,11.796236,11.0,3.2,1,88.0,42 days 09:54:26.315000,42 days 09:54:42.024000,moving,42 days 09:54:26.315000,42 days 09:55:03,35
'903003583794366',Beladen,43 days 23:16:06,67.0,44.165001,28.585389,12.0,2.8,1,0.0,44 days 11:59:31.285000,44 days 11:59:50.801000,moving,44 days 11:59:31.285000,44 days 11:59:57,35
'903003562414366',Leer,37 days 23:46:39,87.0,47.182666,19.808385,12.0,4.9,1,0.0,38 days 13:04:25.517000,38 days 13:04:43.102000,standing,38 days 13:04:25.517000,38 days 13:04:58,35
'763003542832459',Leer,38 days 19:03:38,219.0,48.151726,16.359369,10.0,3.6,1,0.0,38 days 20:11:20.795000,38 days 20:11:40.149000,standing,38 days 20:11:20.795000,38 days 20:11:47,35
'1113003521410689',Beladen,40 days 21:05:50,13.0,53.48693,9.977364,10.0,2.4,1,0.0,40 days 22:16:35,40 days 22:18:29.914000,moving,40 days 22:16:35,40 days 22:18:40,35
'2863003527426639',Leer,43 days 23:46:50,-4.0,53.447855,10.000051,12.0,5.2,1,0.0,44 days 01:56:38.151000,44 days 01:57:14.066000,standing,44 days 01:56:38.151000,44 days 01:57:32,35
'2863003563226638',Leer,43 days 23:46:50,161.0,52.326059,9.787754,12.0,1.6,1,0.0,44 days 01:18:10.371000,44 days 01:18:33.254000,standing,44 days 01:18:10.371000,44 days 01:18:40,35
'903003503434366',Beladen,37 days 23:16:01,107.0,47.180884,19.815005,12.0,1.0,1,0.0,38 days 20:29:30,38 days 20:31:12.789000,moving,38 days 20:29:30,38 days 20:31:23,35
'763003550432457',Leer,38 days 16:05:44,245.0,47.596212,7.609253,9.0,2.9,1,32.0,38 days 16:54:30.757000,38 days 16:54:57.883000,moving,38 days 16:54:30.757000,38 days 16:55:05,35
'763003556112459',Beladen,43 days 10:23:36,455.0,47.076349,9.374243,12.0,2.8,1,91.0,43 days 22:45:31.300000,43 days 22:45:40.196000,moving,43 days 22:45:31.300000,43 days 22:45:55,35
'763003542002459',Leer,40 days 23:15:52,205.0,45.617512,9.219789,9.0,1.2,1,96.0,41 days 05:22:31.725000,41 days 05:22:38.133000,moving,41 days 05:22:31.725000,41 days 05:22:52,35
'2863003522696640',Leer,25 days 22:46:23,-6.0,52.399278,4.785504,10.0,2.0,1,0.0,41 days 08:24:59,41 days 08:25:35.883000,moving,41 days 08:24:59,41 days 08:25:49,35
'903003519774367',Beladen,43 days 23:16:06,60.0,44.417121,27.819491,11.0,0.9,1,0.0,44 days 10:28:52,44 days 10:30:43.848000,moving,44 days 10:28:52,44 days 10:30:47,35
'763003546842462',Leer,43 days 10:05:41,589.0,47.178344,9.77609,11.0,3.0,1,0.0,43 days 22:17:25.688000,43 days 22:17:34.321000,standing,43 days 22:17:25.688000,43 days 22:17:51,35
'1113003506160689',Beladen,42 days 16:05:52,9.0,53.497943,9.971311,9.0,2.5,1,0.0,42 days 16:45:41.597000,42 days 16:45:53.368000,standing,42 days 16:45:41.597000,42 days 16:46:08,35
'1113003568483961',Beladen,42 days 23:46:55,215.0,50.441721,8.678906,13.0,2.5,1,95.0,43 days 12:15:01.016000,43 days 12:24:38.071000,moving,43 days 12:15:01.016000,43 days 12:24:57,35
'903003563724367',Leer,40 days 23:46:37,136.0,51.627625,9.933107,10.0,1.7,1,0.0,41 days 03:01:13.356000,41 days 03:01:33.352000,standing,41 days 03:01:13.356000,41 days 03:02:29,35
'903003533054366',Leer,37 days 23:46:39,331.0,49.402214,11.122734,11.0,1.1,1,0.0,38 days 04:09:28.690000,38 days 04:10:28.086000,parking,38 days 04:09:28.690000,38 days 04:10:36,35
'1113003504723546',Beladen,38 days 22:45:54,187.0,48.081506,16.446076,10.0,1.9,1,0.0,39 days 20:08:20.504000,39 days 20:08:36.102000,standing,39 days 20:08:20.504000,39 days 20:08:45,35
'763003552582473',Beladen,40 days 12:05:43,219.0,48.962362,8.821905,10.0,4.7,1,0.0,40 days 13:05:33,40 days 13:07:33.805000,moving,40 days 13:05:33,40 days 13:07:55,35
'763003546992457',Leer,43 days 23:46:50,578.0,47.155954,9.8126,9.0,1.8,1,0.0,44 days 05:06:29.032000,44 days 05:07:33.035000,standing,44 days 05:06:29.032000,44 days 05:07:46,35
'763003540692459',Beladen,40 days 23:46:37,399.0,47.202914,8.783019,8.0,2.1,1,0.0,42 days 16:26:50.299000,42 days 16:27:06.102000,moving,42 days 16:26:50.299000,42 days 16:27:25,35
'903003522984367',Beladen,39 days 23:16:02,119.0,47.173103,18.236751,8.0,1.1,1,82.0,40 days 07:36:20.273000,40 days 07:36:34.868000,moving,40 days 07:36:20.273000,40 days 07:36:54,35
'2863003527186639',Leer,43 days 05:25:47,215.0,50.952042,9.797687,9.0,1.6,1,0.0,43 days 16:55:16,43 days 16:57:01.086000,moving,43 days 16:55:16,43 days 16:57:31,35
'1113003561273948',Beladen,41 days 23:46:47,227.0,50.3007,18.679326,8.0,5.8,1,0.0,42 days 15:09:46.502000,42 days 15:10:01.211000,standing,42 days 15:09:46.502000,42 days 15:10:20,35
'763003519452471',Beladen,41 days 23:46:47,258.0,49.435268,7.685684,10.0,1.3,1,0.0,41 days 23:19:48.791000,42 days 11:49:00.774000,,NaT,42 days 11:49:20,35
'2863003597636638',Beladen,41 days 23:46:47,355.0,49.002205,12.135971,8.0,2.2,1,0.0,42 days 07:23:14.070000,42 days 07:23:36.243000,parking,42 days 07:23:14.070000,42 days 07:23:56,35
'1113003525243540',Beladen,41 days 13:05:49,84.0,52.215473,10.450909,9.0,2.0,1,0.0,41 days 16:34:10.249000,41 days 16:34:23.118000,standing,41 days 16:34:10.249000,41 days 16:34:58,35
'864853516184273',Beladen,39 days 23:16:02,494.0,48.61664,11.588879,11.0,4.2,1,0.0,40 days 19:57:40.688000,40 days 19:57:53.899000,standing,40 days 19:57:40.688000,40 days 19:58:07,35
'2863003585386642',Leer,37 days 22:45:39,-3.0,53.482875,10.002964,11.0,5.2,1,0.0,37 days 23:57:15,37 days 23:58:06.196000,moving,37 days 23:57:15,37 days 23:58:22,35
'2863003535496640',Leer,43 days 05:25:47,196.0,50.920517,9.754423,9.0,8.4,1,39.0,43 days 16:34:27.323000,43 days 16:35:10.711000,moving,43 days 16:34:27.323000,43 days 16:35:28,35
'763003564432469',Beladen,24 days 22:45:59,120.0,45.456648,9.237275,10.0,1.4,1,34.0,40 days 13:44:15.326000,40 days 13:44:18.868000,moving,40 days 13:44:15.326000,40 days 13:44:29,35
'1113003556800689',Leer,41 days 16:05:52,193.0,51.591451,9.926147,9.0,4.3,1,98.0,41 days 19:45:09.314000,41 days 19:45:35.430000,moving,41 days 19:45:09.314000,41 days 19:46:06,35
'763003506102469',Beladen,37 days 23:46:39,99.0,49.422722,8.533887,9.0,1.7,1,0.0,38 days 05:26:13.752000,38 days 05:26:36.008000,standing,38 days 05:26:13.752000,38 days 05:26:47,35
'1113003510943948',Beladen,41 days 23:46:47,192.0,50.53984,18.000391,13.0,4.6,1,26.0,42 days 12:17:11.313000,42 days 12:17:25.774000,moving,42 days 12:17:11.313000,42 days 12:17:43,35
'763003576342458',Beladen,43 days 23:16:06,68.0,49.466451,8.499401,12.0,7.1,1,0.0,44 days 21:04:53.258000,44 days 21:05:18.613000,standing,44 days 21:04:53.258000,44 days 21:05:26,35
'2863003591396643',Leer,43 days 05:05:41,418.0,49.029236,11.95993,8.0,2.2,1,100.0,43 days 06:15:43.167000,43 days 06:16:02.946000,moving,43 days 06:15:43.167000,43 days 06:16:21,35
'1113003546890691',Leer,42 days 02:43:39,182.0,50.986572,9.772694,9.0,2.2,1,0.0,42 days 05:15:24.331000,42 days 05:15:44.961000,parking,42 days 05:15:24.331000,42 days 05:16:01,35
'763003508342469',Beladen,40 days 09:05:49,119.0,48.995628,8.419666,12.0,2.1,1,0.0,40 days 09:31:48,40 days 09:32:27.055000,moving,40 days 09:31:48,40 days 09:32:47,35
'763003520822464',Beladen,41 days 06:05:39,99.0,49.457986,8.513799,9.0,1.7,1,0.0,41 days 07:56:58,41 days 07:57:48.180000,moving,41 days 07:56:58,41 days 07:58:12,35
